player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
James Harden,hardeja01,2020,4275,1992,10.14545999,0.879834024,11.02529402,1.652581558,4.094797174,5.747378732,8.980359536,1.59366572,10.57402526,13.50337063,13.50337063,0,8.729401539,1.942529761,10.6719313,-0.287005765
LeBron James,jamesle01,2020,3983,1884,6.316212738,-0.488272433,5.827940305,6.452324419,5.451068293,11.90339271,6.637823926,0.685472052,7.323295978,9.704646161,9.704646161,0,6.485737456,0.60135463,7.087092086,0.232146795
Giannis Antetokounmpo,antetgi01,2020,3598,1606,5.909461101,2.74932298,8.658784081,2.02790595,6.010470522,8.038376471,5.343540528,3.510577075,8.854117602,9.692748533,9.692748533,0,5.072271772,2.834230936,7.906502709,1.980912566
Rudy Gobert,goberru01,2020,3956,1905,-0.426881554,7.145862443,6.718980889,2.722086673,4.230619877,6.95270655,0.20066896,6.92485724,7.1255262,9.571159174,9.571159174,0,0.286198016,6.386888549,6.673086564,-0.288902305
Damian Lillard,lillada01,2020,4249,1996,8.822840946,-2.759325538,6.063515408,4.651943533,0.114321181,4.766264714,8.444328101,-2.295993724,6.148334377,9.162515014,9.162515014,0,8.675224348,-2.196352149,6.4788722,1.135417387
Kawhi Leonard,leonaka01,2020,3013,1425,5.157439293,2.834581598,7.992020891,5.787459764,4.089097486,9.87655725,5.568277245,3.230912218,8.799189463,8.389233425,8.389233425,0,5.584645279,3.704222954,9.288868233,-0.09032641
Jimmy Butler,butleji01,2020,3289,1616,5.206390206,2.698662044,7.905052251,0.467783532,1.69792873,2.165712261,4.495591157,2.646106581,7.141697738,8.089379151,8.089379151,0,4.215805227,2.183379214,6.399184442,-0.827908265
Luka Doncic,doncilu01,2020,3158,1502,9.311075067,-0.633443754,8.677631313,3.311217794,-2.363954705,0.947263089,8.402850838,-1.035498345,7.367352493,7.879767148,7.879767148,0,9.021345796,-1.505535586,7.51581021,1.666918748
Nikola Jokic,jokicni01,2020,3800,1882,4.506861396,1.046455861,5.553317257,1.84649654,0.635804027,2.482300567,4.173136692,0.982247478,5.15538417,7.558892429,7.558892429,0,4.896620631,2.387592065,7.284212696,-0.427939903
Jayson Tatum,tatumja01,2020,3819,1814,3.104858918,1.006749903,4.111608821,4.550785417,3.875446196,8.426231613,3.566304768,1.640765352,5.207070121,7.341885389,7.341885389,0,3.933254561,1.677849456,5.611104017,-0.310500686
Anthony Davis,davisan02,2020,3644,1701,2.993997615,4.171047765,7.16504538,-3.996131977,1.441749584,-2.554382393,1.633082876,3.790250164,5.42333304,7.201356161,7.201356161,0,2.272916731,4.054627341,6.327544072,1.555732578
Trae Young,youngtr01,2020,4113,1877,6.414630784,-2.470143419,3.944487365,8.309871731,-5.256597534,3.053274197,7.379400627,-3.144624805,4.234775822,6.872719559,6.872719559,0,8.272414844,-3.526624953,4.745789891,2.804055861
Khris Middleton,middlkh01,2020,3387,1525,4.248188028,1.364719622,5.612907651,1.852742288,3.481554828,5.334297116,3.933693672,1.820235625,5.753929296,6.649192989,6.649192989,0,3.706788496,1.263489583,4.97027808,0.50389413
Chris Paul,paulch01,2020,3797,1812,5.651043716,-2.337661787,3.313381929,6.534615215,-1.752533296,4.782081919,6.165876746,-2.408481071,3.757395675,5.993375788,5.993375788,0,5.081760098,-1.099782651,3.981977447,-0.383343015
Kemba Walker,walkeke02,2020,3096,1481,5.232006936,0.395056237,5.627063173,6.491642656,-4.807207325,1.68443533,5.785536396,-0.71279317,5.072743227,5.903686256,5.903686256,0,6.135484244,-0.173888547,5.961595697,-0.124780886
Jrue Holiday,holidjr01,2020,3678,1701,1.91728499,1.874826816,3.792111806,1.752989936,1.736348581,3.489338517,1.984922189,1.984575405,3.969497594,5.846628707,5.846628707,0,2.938137197,2.378228981,5.316366177,0.264463283
Kyle Lowry,lowryky01,2020,3571,1676,3.863762576,1.229165696,5.092928272,-1.903450167,0.49585174,-1.407598426,2.867548073,1.100103429,3.967651502,5.812878558,5.812878558,0,3.320045284,1.414117642,4.734162926,1.219642655
Karl-Anthony Towns,townska01,2020,2589,1187,5.022532589,2.144333217,7.166865806,7.82845198,-6.14624838,1.682203599,5.992088156,0.561291785,6.55337994,5.718649169,5.718649169,0,5.54710931,0.988065352,6.535174662,1.529777716
Montrezl Harrell,harremo01,2020,3457,1581,0.780106925,4.045673254,4.825780179,0.230778996,1.25289591,1.483674905,0.676567906,3.635598401,4.312166307,5.716482504,5.716482504,0,0.090598419,3.237076123,3.327674543,0.357491345
Hassan Whiteside,whiteha01,2020,3536,1677,0.299789939,3.359674473,3.659464412,2.263786507,-0.74501438,1.518772127,0.703514508,2.773991358,3.477505866,5.29566297,5.29566297,0,0.576454969,2.405227364,2.981682333,-0.624887059
Will Barton,bartowi01,2020,3434,1685,1.744296892,1.301222004,3.045518896,2.666583964,1.293727458,3.960311422,2.013323171,1.357861019,3.371184191,5.229477092,5.229477092,0,1.488688045,1.735336941,3.224024986,-0.636615095
Bam Adebayo,adebaba01,2020,4035,1968,-0.847715505,2.388949269,1.541233763,3.610883419,0.939150822,4.550034241,-0.005712084,2.210412358,2.204700274,4.93826755,4.93826755,0,-0.172479749,1.258416531,1.085936782,-0.751161257
Ben Simmons,simmobe01,2020,4060,1930,0.45552346,2.18314636,2.63866982,1.422203614,-1.787021478,-0.364817864,0.695027824,1.439702224,2.134730047,4.859258846,4.859258846,0,1.645021619,2.921766735,4.566788354,1.046759809
Joel Embiid,embiijo01,2020,2753,1294,1.971731333,3.215431496,5.187162829,-3.19731913,4.015705519,0.818386389,1.030576281,3.516943002,4.547519282,4.850217584,4.850217584,0,2.217000845,4.487073559,6.704074404,0.686424998
Tim Hardaway Jr.,hardati02,2020,3223,1520,2.420645743,0.437652557,2.8582983,3.733148241,1.206652829,4.939801071,2.741521264,0.624043828,3.365565091,4.761834517,4.761834517,0,3.361635939,-0.069791409,3.29184453,0.41293535
Eric Bledsoe,bledser01,2020,3074,1367,2.329763987,1.156128417,3.485892404,1.926830161,2.2537612,4.180591361,2.32042728,1.365324577,3.685751857,4.550594102,4.550594102,0,1.891848543,1.129190985,3.021039528,1.410186595
Devonte' Graham,grahade01,2020,3991,1961,2.228938081,-1.694439894,0.534498186,5.152458565,0.686648925,5.83910749,3.07271203,-1.273011485,1.799700545,4.535594313,4.535594313,0,3.390769092,-1.566522341,1.824246751,-0.367493752
Donte DiVincenzo,divindo01,2020,2696,1211,0.963711105,3.023184793,3.986895898,2.998197698,2.899637862,5.89783556,1.403791256,3.083591434,4.487382689,4.49132433,4.49132433,0,1.423585687,3.261258095,4.684843782,0.449423631
Fred VanVleet,vanvlfr01,2020,3610,1719,2.107841541,0.763231515,2.871073056,-0.133445712,0.35009004,0.216644328,1.740327753,0.671649497,2.41197725,4.487413972,4.487413972,0,2.369405381,1.459343131,3.828748512,-0.897536998
Danny Green,greenda02,2020,2953,1378,0.616773933,2.943566575,3.560340508,2.395302974,0.700985672,3.096288645,1.000662802,2.584922404,3.585585207,4.48125344,4.48125344,0,1.164152742,3.876393699,5.040546441,0.618280356
Patrick Beverley,beverpa01,2020,2428,1140,0.770557493,3.468911242,4.239468735,3.617200093,3.099789266,6.716989359,1.38408481,3.561715162,4.945799971,4.456947787,4.456947787,0,1.073656866,4.347874103,5.421530969,-0.436514131
Danilo Gallinari,gallida01,2020,3172,1533,3.525744738,0.097550686,3.623295424,5.640522552,-6.003061419,-0.362538867,4.165082629,-1.212286126,2.952796503,4.433199574,4.433199574,0,3.73733962,-0.915657896,2.821681724,-0.621588349
Marcus Smart,smartma01,2020,3101,1460,1.372694693,2.377511934,3.750206627,-2.892502394,2.98612876,0.093626366,0.526212696,2.614433659,3.140646355,4.41059629,4.41059629,0,0.826495603,2.961063734,3.787559337,0.527996002
Justin Holiday,holidju01,2020,3131,1470,0.880375955,2.36437866,3.244754615,0.915481019,0.016691708,0.932172727,0.957874878,2.001508056,2.959382934,4.29536436,4.29536436,0,1.226761027,1.74438784,2.971148867,0.318455288
Christian Wood,woodch01,2020,2309,1105,1.315737413,2.800634171,4.116371584,2.184959305,2.738127712,4.923087017,1.59730398,3.0215161,4.61882008,4.157163831,4.157163831,0,1.287835081,1.320473191,2.608308271,0.069689236
Devin Booker,bookede01,2020,4220,1972,3.329162062,-2.74198115,0.587180912,6.001928812,-2.268594925,3.733333888,4.109804947,-2.798889982,1.310914965,4.142465057,4.142465057,0,3.543443829,-2.531963275,1.011480555,1.416798786
Davis Bertans,bertada01,2020,2992,1354,2.489198634,-0.35154325,2.137655384,5.454854854,-0.062446137,5.392408718,3.248071094,-0.221671301,3.026399793,4.035805715,4.035805715,0,4.079689542,-0.51238671,3.567302832,1.161296764
Duncan Robinson,robindu01,2020,3468,1676,1.92133635,-1.27860306,0.642733289,5.96935744,0.990226364,6.959583804,2.849503125,-0.888109802,1.961393323,4.019404249,4.019404249,0,2.498517424,-1.131705477,1.366811947,-0.235227193
Patty Mills,millspa02,2020,2780,1281,2.808960424,0.173005862,2.981966286,2.401398938,1.324365359,3.725764297,2.875378802,0.434481937,3.309860739,3.995266411,3.995266411,0,2.621198764,0.15590282,2.777101584,0.895362171
Paul George,georgpa01,2020,2198,1022,3.471957315,1.529307715,5.00126503,2.431763441,0.552503413,2.984266854,3.427821329,1.372054701,4.799876031,3.995105256,3.995105256,0,3.529599745,1.641700072,5.171299817,1.514402088
Brook Lopez,lopezbr01,2020,3261,1469,-2.477586075,4.979749127,2.502163052,1.126628887,1.633624922,2.760253809,-1.91803019,4.403691304,2.485661113,3.937899434,3.937899434,0,-1.450797681,4.353888686,2.903091006,0.360375126
Clint Capela,capelca01,2020,2788,1279,-0.927319591,5.155892567,4.228572976,-1.709373542,0.456694147,-1.252679395,-1.2104422,4.477866443,3.267424242,3.9311637,3.9311637,0,-0.910845858,4.593935564,3.683089706,0.117447261
Jarrett Allen,allenja01,2020,3122,1473,-0.957889222,3.173777851,2.215888629,3.630038245,-0.567373605,3.062664641,-0.050208071,2.554238194,2.504030122,3.92718353,3.92718353,0,-0.369739131,2.222077368,1.852338237,-0.55181306
Robert Covington,covinro01,2020,3515,1632,-0.349770412,1.792151686,1.442381274,3.02714572,0.053285946,3.080431666,0.34861641,1.551206921,1.899823331,3.892922904,3.892922904,0,1.172347032,2.590903524,3.763250556,0.440765603
Jamal Murray,murraja01,2020,3165,1561,1.242468976,0.12456092,1.367029896,1.987706489,2.90057655,4.888283039,1.422535646,0.693387096,2.115922742,3.852178605,3.852178605,0,1.630652262,1.018889782,2.649542044,-0.609664388
Shai Gilgeous-Alexander,gilgesh01,2020,4275,2059,0.889542359,-0.189505098,0.700037261,4.636666476,-2.949829983,1.686836492,1.70666525,-0.815730538,0.890934712,3.805267457,3.805267457,0,1.323360673,-0.05674999,1.266610683,-0.521411147
Domantas Sabonis,sabondo01,2020,3914,1898,0.960264446,-0.714401076,0.245863371,2.903374097,1.844875234,4.748249331,1.406429801,-0.248553952,1.157875849,3.765511313,3.765511313,0,1.639623222,0.159670306,1.799293527,-0.504800662
Royce O'Neale,onealro01,2020,3436,1649,-0.435624155,1.236571661,0.800947506,4.816265045,0.020779888,4.837044933,0.684909113,1.02824849,1.713157603,3.722724735,3.722724735,0,-0.242441356,1.808733136,1.56629178,-0.875668885
CJ McCollum,mccolcj01,2020,4175,1974,1.660009273,-1.354572099,0.305437174,2.971023005,0.420110468,3.391133472,1.994133395,-1.028045909,0.966087486,3.715245988,3.715245988,0,2.578973552,-0.911912595,1.667060957,-0.745944946
Steven Adams,adamsst01,2020,2959,1410,0.951212429,1.276930005,2.228142434,1.095384845,1.27878854,2.374173385,1.02731647,1.359575246,2.386891715,3.676767962,3.676767962,0,0.35666811,1.635905915,1.992574025,-0.514221698
Dennis Schroder,schrode01,2020,3758,1775,0.648480127,-0.675062134,-0.026582006,-3.246705979,9.574991906,6.328285926,-0.147143842,1.375418229,1.228274387,3.629820324,3.629820324,0,-0.477952372,1.103908218,0.625955846,0.766973297
Spencer Dinwiddie,dinwisp01,2020,3720,1753,3.40260007,-2.572361748,0.830238321,3.356053779,-0.709948967,2.646104812,3.654354976,-2.355046133,1.299308843,3.603067326,3.603067326,0,3.63729143,-2.23495856,1.40233287,-0.522905005
Pascal Siakam,siakapa01,2020,3490,1645,0.533570096,-0.282205422,0.251364674,3.901285037,2.942455492,6.843740529,1.228735471,0.30357854,1.532314011,3.598826421,3.598826421,0,1.972757915,0.43802995,2.410787864,0.135454903
Nemanja Bjelica,bjeline01,2020,3338,1619,1.771908026,-0.41687947,1.355028556,4.119684352,-2.237214532,1.88246982,2.390430035,-0.815106649,1.575323387,3.551636074,3.551636074,0,2.127563838,0.142190377,2.269754216,-0.603888992
Ricky Rubio,rubiori01,2020,3392,1568,0.531984697,-0.01177344,0.520211257,2.923804389,2.463815215,5.387619605,1.062119587,0.515254292,1.577373879,3.493423721,3.493423721,0,0.494871469,1.397760629,1.892632098,0.93017192
Brandon Ingram,ingrabr01,2020,3705,1699,3.076652463,-1.204272896,1.872379567,-0.181045718,-1.640598081,-1.821643799,2.572725192,-1.350482974,1.222242218,3.472232103,3.472232103,0,3.152142926,-0.926757206,2.225385721,0.858785085
Mikal Bridges,bridgmi01,2020,3235,1497,-0.117878242,1.645823446,1.527945204,-0.669837281,2.924004674,2.254167393,-0.253955842,2.026357371,1.772401529,3.460083326,3.460083326,0,-0.803446661,2.432380487,1.628933825,0.177618814
Ivica Zubac,zubaciv01,2020,2167,1021,0.765009609,3.620786565,4.385796173,0.231130426,0.971584296,1.202714722,0.669657536,3.197298683,3.86695622,3.434448415,3.434448415,0,-0.589465223,2.80407197,2.214606747,-0.367681327
Terence Davis,daviste02,2020,2152,1019,2.304626201,0.438305157,2.742931358,5.32246169,2.47548693,7.79794862,3.044238277,0.826706892,3.870945169,3.433226052,3.433226052,0,2.856978024,0.476221871,3.333199895,-0.265721935
George Hill,hillge01,2020,2224,1017,3.282256123,0.740148864,4.022404987,1.931437262,1.141153654,3.072590916,3.16504452,0.76177273,3.92681725,3.424457602,3.424457602,0,2.569979027,0.497095372,3.067074398,-1.17732066
Donovan Mitchell,mitchdo01,2020,4050,1928,3.14704252,-1.99924524,1.14779728,1.454654724,-2.093460283,-0.638805559,2.883234911,-2.148470845,0.734764066,3.423781773,3.423781773,0,2.453897688,-1.788317227,0.66558046,-0.120900947
T.J. Warren,warretj01,2020,3641,1770,0.820255935,0.806074442,1.626330377,-2.804944274,1.27568205,-1.529262224,0.09349118,0.950336335,1.043827515,3.411988001,3.411988001,0,-0.112325815,1.250078675,1.13775286,-0.418326164
Al Horford,horfoal01,2020,3395,1617,-0.277555857,1.093350495,0.815794638,0.402858356,3.136452471,3.539310826,-0.147333158,1.529163251,1.381830093,3.397306234,3.397306234,0,0.597749885,2.444392999,3.042142884,-0.342102724
Tomas Satoransky,satorto01,2020,3590,1704,-0.03956947,0.590440313,0.550870843,3.286091853,-0.347055414,2.939036439,0.707352719,0.441686043,1.149038762,3.390292301,3.390292301,0,0.327514551,0.821601638,1.149116189,0.016344262
Kelly Oubre Jr.,oubreke01,2020,4128,1933,0.411420252,0.57433952,0.985759772,0.157406357,-1.106696387,-0.949290031,0.38779998,0.271591997,0.659391977,3.370367118,3.370367118,0,0.001623504,1.126078602,1.127702106,0.241852979
Kris Dunn,dunnkr01,2020,2687,1269,-1.305709027,3.799818828,2.494109801,-3.41794805,4.752210148,1.334262098,-1.777357687,4.218432601,2.441074913,3.365244451,3.365244451,0,-2.377226238,5.09152622,2.714299982,0.131033626
Alex Caruso,carusal01,2020,2049,957,-0.75407526,4.091312708,3.337237448,1.005421407,5.333922408,6.339343814,-0.464021357,4.529319041,4.065297684,3.329328141,3.329328141,0,-0.45202303,4.761594903,4.309571873,0.05156612
Nikola Vucevic,vucevni01,2020,3067,1486,-0.298101069,1.97886925,1.680768181,1.66431463,-1.171615868,0.492698762,0.166317107,1.437025331,1.603342438,3.299859479,3.299859479,0,0.885584867,2.88635874,3.771943607,-0.020359783
Bojan Bogdanovic,bogdabo02,2020,3878,1865,1.116639463,-1.516906617,-0.400267155,4.859878995,0.307120519,5.166999514,1.898263303,-1.233662413,0.66460089,3.266943389,3.266943389,0,1.523795823,-1.879754944,-0.355959121,0.561383269
P.J. Tucker,tuckepj01,2020,4265,1977,-1.967364146,2.486886153,0.519522007,-0.363555902,1.059345103,0.6957892,-1.834956576,2.329092018,0.494135443,3.254622136,3.254622136,0,-1.682965919,2.700428809,1.017462889,-0.549701494
Jakob Poeltl,poeltja01,2020,2062,951,-0.252515681,3.524388244,3.271872563,4.320668004,0.650512818,4.971180822,0.693038848,3.222559674,3.915598521,3.249255627,3.249255627,0,0.309820659,2.563203391,2.87302405,0.47668249
Bradley Beal,bealbr01,2020,3785,1750,5.160782323,-3.219261614,1.941520709,2.829038212,-7.201605094,-4.372566882,4.995477765,-4.174885653,0.820592112,3.222771079,3.222771079,0,5.165448924,-4.277475357,0.887973567,1.113019618
Derrick White,whitede01,2020,2758,1284,1.513546165,1.112996082,2.626542247,-2.058462927,0.991571653,-1.066891273,0.848872573,1.21150302,2.060375593,3.145632341,3.145632341,0,0.278867723,1.286907923,1.565775646,-0.182311526
Josh Hart,hartjo01,2020,3123,1428,0.503372961,0.976896114,1.480269074,-0.304731828,1.478354531,1.173622703,0.341020849,1.16802559,1.509046439,3.11084166,3.11084166,0,0.973896116,1.996949438,2.970845555,0.258084554
Jonas Valanciunas,valanjo01,2020,3018,1397,-0.084608467,1.801653886,1.717045419,-0.422596163,0.993300257,0.570704094,-0.149842242,1.755315801,1.605473559,3.09876072,3.09876072,0,-0.487394691,1.811614002,1.324219311,-0.184116756
Jordan Clarkson,clarkjo01,2020,2846,1363,3.869279295,-1.658307956,2.21097134,0.445975119,-1.226988805,-0.781013686,3.383061459,-1.663545368,1.719516091,3.095716526,3.095716526,0,2.860899097,-2.108010433,0.752888664,-0.398220979
Rondae Hollis-Jefferson,holliro01,2020,1909,903,1.247301741,3.068331497,4.315633239,-0.407004099,1.972889066,1.565884966,0.951843131,2.948860191,3.900703322,3.067155539,3.067155539,0,0.724044982,2.767768062,3.491813044,0.103455032
Tobias Harris,harrito02,2020,4140,1997,0.032092692,-0.460505623,-0.428412931,0.728941364,2.687267707,3.416209071,0.190212513,0.122778832,0.312991344,3.066535004,3.066535004,0,0.831153446,0.90003487,1.731188317,-1.774204283
JaVale McGee,mcgeeja01,2020,1905,899,-0.117921834,4.020126093,3.90220426,3.8849962,-0.826297606,3.058698594,0.677545605,3.164655992,3.842201597,3.021323156,3.021323156,0,0.2393406,4.060190087,4.299530687,-0.078328288
Joe Ingles,inglejo01,2020,3590,1717,0.560235952,-0.040185651,0.5200503,-2.003689017,3.09556517,1.091876153,0.064953154,0.602378679,0.667331833,2.988644252,2.988644252,0,-0.235444825,0.205261002,-0.030183823,-0.169919344
Jonathan Isaac,isaacjo01,2020,1969,949,-1.072726359,4.541108013,3.468381654,-1.464862164,3.384372396,1.919510233,-1.176664707,4.560350945,3.383686238,2.979123664,2.979123664,0,0.125268144,5.113564675,5.238832819,0.320166809
Jaylen Brown,brownja02,2020,3303,1586,1.056990346,0.44924675,1.506237096,0.846131674,-2.488897643,-1.642765969,1.041813018,-0.182862218,0.8589508,2.929008232,2.929008232,0,0.926224547,0.541021869,1.467246416,0.305006889
Mitchell Robinson,robinmi01,2020,2516,1197,0.758565842,1.290553262,2.049119104,-0.471653395,1.343706405,0.87205301,0.605513595,1.43254901,2.038062605,2.914869591,2.914869591,0,-0.067533417,1.547976723,1.480443307,-0.322676366
Paul Millsap,millspa01,2020,1896,927,0.083157166,1.800820502,1.883977668,3.295166773,5.093298106,8.388464879,0.72916989,2.558296788,3.287466677,2.860526419,2.860526419,0,0.468055123,2.63771537,3.105770492,0.181348671
Dorian Finney-Smith,finnedo01,2020,3585,1726,-0.543857277,0.366319395,-0.177537882,3.90104125,-0.671986116,3.229055134,0.318594197,0.179748778,0.498342975,2.836282001,2.836282001,0,0.710750916,0.100753077,0.811503993,-0.86432373
Maxi Kleber,klebima01,2020,2991,1420,-0.461369369,1.489260415,1.027891045,-1.363248887,2.96383081,1.600581923,-0.723978683,1.899789258,1.175810575,2.829711473,2.829711473,0,-0.463298087,1.193038663,0.729740576,-0.519418809
Aaron Holiday,holidaa01,2020,2451,1179,0.357608629,1.467740638,1.825349267,4.131522377,-2.036477405,2.095044972,1.157356535,0.800982179,1.958338715,2.82150904,2.82150904,0,1.009552795,0.803788525,1.81334132,-0.384784818
DeMar DeRozan,derozde01,2020,3852,1842,2.751230313,-2.271321009,0.479909304,0.77683507,-1.271799566,-0.494964496,2.458476993,-2.198947028,0.259529966,2.802317232,2.802317232,0,1.217527151,-1.84136246,-0.623835309,-0.93833162
Zach LaVine,lavinza01,2020,4306,2048,1.133701203,-0.099553831,1.034147372,2.090893753,-7.122518627,-5.031624875,1.477013404,-1.559562656,-0.082549252,2.796486918,2.796486918,0,1.85180296,-1.379951221,0.471851739,0.340363487
Evan Fournier,fournev01,2020,3686,1777,1.207222051,-0.481425971,0.72579608,1.01262411,-2.838814396,-1.826190286,1.307725221,-1.039954901,0.267770319,2.752950591,2.752950591,0,1.398381636,0.178779722,1.577161358,0.63276286
Marcus Morris Sr.,morrima03,2020,3184,1542,0.921044377,-0.744363199,0.176681178,2.784292273,-0.503920076,2.280372196,1.435682275,-0.720621253,0.715061022,2.726434547,2.726434547,0,1.121713849,-0.830774568,0.29093928,-0.454804193
Kendrick Nunn,nunnke01,2020,3351,1624,0.290632196,0.522007942,0.812640138,-0.664227785,-0.008385105,-0.67261289,0.068955839,0.431492605,0.500448443,2.689289576,2.689289576,0,-0.275844055,-0.050363465,-0.32620752,-0.148454022
Derrick Favors,favorde01,2020,2021,933,0.21133374,1.655981771,1.867315511,4.603254919,1.402430055,6.005684974,1.113234454,1.736368605,2.849603059,2.662268736,2.662268736,0,1.526112779,1.917480863,3.443593641,-0.123872423
De'Anthony Melton,meltode01,2020,1822,821,0.300442377,1.665130796,1.965573173,4.892979351,3.874266638,8.767245989,1.296546134,2.244388242,3.540934376,2.65564428,2.65564428,0,0.746935148,2.060042064,2.806977211,0.795282585
Kristaps Porzingis,porzikr01,2020,2831,1342,-0.474222653,1.260258439,0.786035786,0.371329596,1.710216954,2.08154655,-0.467566428,1.446957511,0.979391083,2.57476875,2.57476875,0,1.652621232,1.138825979,2.791447211,0.851235212
Josh Richardson,richajo01,2020,2874,1368,-0.269844165,0.782988272,0.513144107,0.67129687,1.907604458,2.578901328,-0.079965182,1.018940912,0.93897573,2.565544267,2.565544267,0,0.395943682,1.670209478,2.06615316,-0.364257392
Daniel Theis,theisda01,2020,2479,1183,-0.724170639,2.246971171,1.522800532,0.476521534,1.126997341,1.603518875,-0.562739964,2.052636786,1.489896822,2.550525374,2.550525374,0,-0.767263681,2.886781463,2.119517781,-0.340370967
Malcolm Brogdon,brogdma01,2020,2790,1352,1.402070224,-0.292078393,1.109991831,-2.995651461,3.222800691,0.227149229,0.541489005,0.41159829,0.953087295,2.540629431,2.540629431,0,0.011082457,-0.125203738,-0.114121281,-0.548356096
Gorgui Dieng,dienggo01,2020,1824,853,-1.567443534,5.401177646,3.833734112,-6.950382014,5.277235416,-1.673146598,-2.756432475,5.724762655,2.96833018,2.486127206,2.486127206,0,-2.575604213,5.218781937,2.643177724,-0.106936598
Enes Kanter,kanteen01,2020,1703,814,0.836695483,2.486591793,3.323287276,2.257538043,0.355002248,2.612540291,1.141886425,2.114648901,3.256535325,2.479917489,2.479917489,0,-0.158841395,1.389237131,1.230395735,-0.597870088
Jalen Brunson,brunsja01,2020,2145,1022,1.204589346,0.094406311,1.298995657,1.272852433,3.531170957,4.80402339,1.19522269,0.815300061,2.010522751,2.466675428,2.466675428,0,1.391299562,-0.361383619,1.029915942,-0.640455414
Marc Gasol,gasolma01,2020,2066,974,-1.505095776,2.702429015,1.197333239,1.783646656,3.61858714,5.402233796,-0.925580441,2.976229745,2.050649304,2.381336709,2.381336709,0,-0.790688127,3.089285459,2.298597332,-0.182799799
Harrison Barnes,barneha02,2020,4158,1985,-0.076428577,-0.638301215,-0.714729792,0.281410915,0.5592676,0.840678515,0.011599971,-0.416744346,-0.405144375,2.379411544,2.379411544,0,-0.328259895,-0.492084825,-0.820344719,0.200527878
Derrick Jones Jr.,jonesde02,2020,2224,1065,0.145675716,2.308076589,2.453752305,-0.908685118,-1.259085819,-2.167770937,-0.09948632,1.683775051,1.584288731,2.349003333,2.349003333,0,-0.587199889,1.54227611,0.955076221,-0.263855646
Brandon Clarke,clarkbr01,2020,2398,1086,0.564480873,0.291364365,0.855845238,0.55336244,2.849296791,3.402659232,0.613859413,0.854339908,1.46819932,2.339279254,2.339279254,0,-0.336846587,0.20294131,-0.133905277,0.090440821
Bruce Brown,brownbr01,2020,3217,1572,-1.661784623,2.33523444,0.673449817,-2.294094755,0.164583453,-2.129511302,-1.871543679,2.072681222,0.201137543,2.338379271,2.338379271,0,-2.343105145,1.704167973,-0.638937172,-1.230358478
Delon Wright,wrighde01,2020,2510,1191,1.822819499,-0.003904869,1.81891463,-1.790690254,-0.253854786,-2.044545041,1.123084426,-0.060221632,1.062862793,2.298238037,2.298238037,0,1.053010219,-0.025720791,1.027289428,-0.821131815
Jeremy Lamb,lambje01,2020,2672,1291,0.581393853,1.401955066,1.983348919,-0.791967133,-3.656085179,-4.448052312,0.3217727,0.416401453,0.738174152,2.291357839,2.291357839,0,0.28124691,0.902234742,1.183481651,-0.275028429
Danuel House Jr.,houseda01,2020,3394,1556,-0.820678643,0.943729319,0.123050676,2.399696687,-1.960806259,0.438890428,-0.270671903,0.383649576,0.112977673,2.278513441,2.278513441,0,-0.14243318,0.719726728,0.577293549,0.254955424
OG Anunoby,anunoog01,2020,3534,1670,-1.945347846,1.867406793,-0.077941053,1.224908807,-1.014501719,0.210407087,-1.42227461,1.326855165,-0.095419445,2.261624303,2.261624303,0,-1.154819739,1.714014123,0.559194384,-0.007606963
Richaun Holmes,holmeri01,2020,2226,1087,-0.068572411,1.384831542,1.316259131,0.157916837,0.704793437,0.862710274,-0.005840019,1.33520426,1.329364241,2.244299131,2.244299131,0,-0.821437003,2.237743083,1.41630608,-0.814920953
Chris Boucher,bouchch01,2020,1393,657,1.806431754,2.536710103,4.343141857,0.63089694,0.969112538,1.600009478,1.636807884,2.236935819,3.873743703,2.22131049,2.22131049,0,2.137958859,2.176407093,4.314365953,0.046991975
Nerlens Noel,noelne01,2020,1893,911,-0.418080291,3.564171114,3.146090823,-3.258791442,0.014668802,-3.24412264,-1.046114195,3.083892448,2.037778252,2.215968183,2.215968183,0,-0.890505136,4.451106599,3.560601464,-0.428981286
Larry Nance Jr.,nancela02,2020,2531,1214,0.275436168,-0.173508135,0.101928033,-1.356472154,4.440114564,3.08364241,0.00250928,0.837683871,0.84019315,2.209513344,2.209513344,0,0.18928385,-0.086400875,0.102882975,-0.651275872
Wesley Matthews,matthwe02,2020,3006,1346,-2.08705118,1.886368949,-0.200682231,-0.517066935,3.85678039,3.339713455,-1.909156183,2.333311406,0.424155223,2.190350153,2.190350153,0,-2.160099841,1.556269228,-0.603830613,0.494654432
Matisse Thybulle,thybuma01,2020,2123,992,-1.561286424,3.730353284,2.16906686,-3.269881207,2.150359507,-1.119521699,-2.0149476,3.570631284,1.555683685,2.189784251,2.189784251,0,-1.567003999,4.44108354,2.874079541,0.496356466
